i,o,d,azimuth,arc,o_area,d_area,grid_dist,o_km_from_sub,d_km_from_sub,crosses_sub,real_flow,weight
100658,390,324,-56.2702,7.06728,0.918978,1.60028,9.97687,0.696363,1.23541,TRUE,28.1444,4.621273046859709e-6
60529,182,163,-17.211,7.9457,1.96792,2.48688,8.12793,3.93212,5.11225,FALSE,12.9224,2.2626863396575646e-5
128834,423,281,99.353,7.31821,1.12442,0.94875,9.76941,0.686013,2.09882,TRUE,0,3.476179683508729e-6
55489,446,227,81.8205,6.74513,1.1571,1.34559,7.60445,2.96568,1.31175,TRUE,23.662,7.75994191054854e-6
22986,255,6,-123.187,6.71339,2.49985,1.58318,8.42874,3.81247,0.363548,TRUE,9.55862,1.7281507326518265e-5
201430,291,125,-53.0477,2.57012,1.75412,2.08132,3.60523,0.696361,1.10411,TRUE,27.387,4.497220620405483e-5
47596,13,374,71.5193,4.52307,1.81345,1.72157,4.72357,3.44639,2.08305,FALSE,11.4839,2.769490875212857e-5
161070,264,173,-80.3671,16.2362,2.01521,1.51741,21.677,9.19799,6.17866,FALSE,0,3.2928752420341854e-6
25780,189,442,-117.761,11.5712,2.34756,1.03723,13.7369,3.25767,0.0883614,TRUE,0,5.721023133008877e-6
17259,381,353,-32.1782,2.13867,0.856569,0.942108,2.65234,0.210836,0.898116,FALSE,15.3146,1.2419334861791183e-5
24477,433,161,-109.766,3.11945,0.912284,2.81618,3.33328,3.30815,5.33414,FALSE,16.869,3.42520064862901e-5
129736,188,320,-120.81,25.0925,0.687633,2.87325,30.7717,3.77018,5.23064,TRUE,0,9.319482490976251e-7
4377,102,381,87.3379,3.76087,0.960198,0.856569,4.53521,2.38049,0.210836,TRUE,0,7.645825778636144e-6
164518,157,163,0.836504,6.4731,2.53252,2.48688,8.05231,3.88314,5.11225,FALSE,11.6395,2.9488733924248367e-5
47548,296,215,118.902,11.909,2.14162,1.89983,16.8707,0.721778,0.563546,FALSE,19.1421,7.363965160665691e-6
183496,196,191,-157.887,1.98733,1.92511,2.08683,2.78788,2.1012,2.13796,FALSE,21.9858,6.049014183260575e-5
89969,314,139,113.177,13.6644,1.39732,0.502924,19.2624,7.31635,1.06887,TRUE,0,9.30340378319267e-7
4350,90,253,63.196,21.7586,1.73222,1.5057,25.5175,1.06682,5.54037,TRUE,0,1.9657623194387246e-6
106183,428,441,35.2159,12.5623,1.51572,1.83109,17.6654,2.07912,0.017710299999999998,TRUE,8.31632,4.4716421538110396e-6
90645,125,261,74.2949,18.9295,2.08132,2.80345,19.0389,1.10411,5.06493,TRUE,0,7.970077609468854e-6
72055,146,111,-95.2302,4.33719,2.00477,1.63083,5.0771,1.97923,2.40755,FALSE,10.6191,2.6823441329383388e-5
41033,84,243,-153.494,4.82731,2.02414,2.18563,6.81743,3.84962,2.61921,FALSE,21.1571,2.453126556045059e-5
17589,157,267,67.3169,16.7328,2.53252,2.46927,18.6396,3.88314,7.3092,TRUE,0,8.957029424388403e-6
164330,88,69,-40.9352,2.87369,0.534714,0.815535,3.82043,3.44971,4.99634,FALSE,28.2524,5.020576041058299e-6
100797,192,189,-166.011,2.39115,1.34531,2.34756,3.26111,2.73791,3.25767,FALSE,10.4905,4.292184209056513e-5
187814,256,148,-110.518,15.5356,2.46133,1.30889,16.8063,4.58466,0.884979,TRUE,61.4537,5.8776543507411245e-6
20401,180,437,145.163,5.76322,1.22113,1.07266,7.32818,5.14847,0.335435,TRUE,14.1639,6.747432582319963e-6
162727,144,171,39.6446,7.29242,0.987665,2.37226,10.1435,0.660859,4.89694,TRUE,8.47146,7.1721890952002145e-6
169401,241,225,-12.7632,10.7192,1.16337,1.70418,11.26,2.08987,6.52938,FALSE,0,5.434364039685225e-6
152220,120,111,-169.934,1.17849,2.06116,1.63083,1.57434,2.52033,2.40755,FALSE,19.4509,5.755284129140373e-5
100087,368,77,-1.93675,8.44349,1.07912,1.59963,10.2267,2.00939,3.65316,TRUE,16.788,5.220832277687923e-6
7857,20,26,-157.407,3.48531,2.62577,1.11083,4.89563,6.4381,8.26656,FALSE,10.799,2.488014581177151e-5
116947,416,353,-43.1853,4.60842,0.583255,0.942108,6.2128,0.0342637,0.898116,TRUE,85.6035,3.4726613778054904e-6
95347,19,324,104.936,11.548,2.11967,1.60028,15.8784,8.55316,1.23541,TRUE,0,6.733735981373326e-6
7011,334,82,-105.627,3.08367,0.373082,1.05156,3.10695,0.87016,0.986312,FALSE,21.2207,5.538902823499833e-6
96915,182,144,-124.33,7.41467,1.96792,0.987665,9.39642,3.93212,0.660859,TRUE,5.66402,6.828155604470506e-6
201264,103,85,-4.96817,1.84049,3.08273,3.06446,2.15503,2.13959,3.97504,FALSE,11.1497,1.5388916341562933e-4
140703,238,203,-12.8196,11.032,1.17442,1.07847,11.5799,1.80799,4.96176,TRUE,0,3.4235565302692135e-6
202051,89,350,78.1547,10.5511,0.707871,0.856806,11.3064,1.99932,1.152,TRUE,12.982,1.6582736249915926e-6
167340,116,327,65.6319,16.8987,1.89197,2.56219,19.2349,2.26769,6.84414,FALSE,0,6.443160453262133e-6
31825,412,162,80.5893,1.2963,0.634269,0.619892,1.4377,0.00973199,0.723947,TRUE,90.5898,6.851121363967048e-6
152566,358,18,-96.5003,10.8064,0.894648,1.84612,12.4597,0.0381405,5.82835,TRUE,11.2008,4.395101294986559e-6
142136,278,77,96.2935,7.55022,2.04678,1.59963,9.87559,8.81062,3.65316,FALSE,10.0944,1.0467222073348592e-5
125695,323,374,-149.821,14.1809,1.80489,1.72157,20.0486,1.2697,2.08305,TRUE,0,3.7314275320772734e-6
56961,225,65,-136.622,28.288,1.70418,1.85623,38.8121,6.52938,0.121308,TRUE,0,2.3503267069245066e-7
10228,185,240,107.5,4.65481,2.0957,1.26368,6.46096,6.40531,4.76756,FALSE,0,1.5781132411160382e-5
137938,92,41,-21.3693,2.97976,2.21385,1.61688,3.24608,2.57991,2.67068,FALSE,21.2474,4.883638178617705e-5
37700,259,220,-81.3411,4.46443,1.46661,1.55302,5.92564,3.17178,0.294504,FALSE,21.7459,1.5456650939176265e-5
73826,79,323,25.3767,10.9761,0.655888,1.80489,15.4852,4.0531,1.2697,TRUE,0,2.4069124997491756e-6
32674,421,353,34.1435,1.87148,0.700186,0.942108,2.63661,0.898733,0.898116,TRUE,18.7077,1.0175424536390332e-5
153604,109,200,89.948,12.692,0.949118,1.35958,15.7201,0.97694,1.22466,TRUE,16.6423,2.5880490333924866e-6
26102,237,283,-78.1425,17.2807,1.51771,1.97874,23.3814,2.19504,0.904707,TRUE,0,2.5688123430203507e-6
153231,203,229,72.7395,1.64766,1.07847,1.37489,1.69265,4.96176,5.05353,FALSE,22.7029,2.508844666014278e-5
105391,355,242,59.9316,15.3959,1.57198,1.25847,18.7275,0.717197,0.76142,TRUE,7.60293,2.806481723991654e-6
21073,368,27,-20.4249,16.3722,1.07912,2.13493,17.5885,2.00939,7.74161,TRUE,0,3.7549079854453774e-6
124937,135,282,-58.4698,5.52938,0.487222,1.23016,7.82483,0.0374597,2.1733,TRUE,24.3877,2.903617941711618e-6
125799,73,137,49.6053,12.162,2.8281,1.88054,16.1194,4.64317,2.21907,TRUE,4.8054,1.0374415672724735e-5
51054,231,453,84.1554,5.56198,0.854883,1.82795,6.45552,0.485046,5.41038,FALSE,80.8506,9.323637443654051e-6
69340,225,185,-109.05,1.62815,1.70418,2.0957,1.72158,6.52938,6.40531,FALSE,0,6.02681964540472e-5
188038,77,93,150.081,2.0477,1.59963,0.931073,2.48096,3.65316,3.26742,FALSE,17.765,2.345973373998768e-5
192632,104,368,-168.663,10.9356,1.48667,1.07912,14.7178,0.732807,2.00939,TRUE,0,3.3934097798788403e-6
157829,339,73,-50.3946,8.14416,0.444211,2.8281,11.3361,1.41906,4.64317,FALSE,21.9563,3.4297453357789207e-6
28531,353,389,130.391,7.41801,0.942108,1.21783,10.2979,0.898116,2.0327,TRUE,27.0881,3.4365091049654554e-6
175212,176,157,-172.699,9.09011,2.55333,2.53252,11.9213,7.13261,3.88314,FALSE,23.3966,1.7346098891929472e-5
166278,184,192,-172.447,3.74025,1.09386,1.34531,4.91292,5.16545,2.73791,FALSE,3.12452,1.2504454846253968e-5
16432,350,97,-124.173,9.6297,0.856806,1.2841,12.1844,1.152,1.80974,TRUE,7.80227,2.94190875804618e-6
147077,311,188,-36.8507,4.74069,1.56009,0.687633,6.12835,1.19625,3.77018,FALSE,19.8339,6.922736130062846e-6
53263,228,33,-114.026,24.4651,1.10258,1.50814,27.7681,0.338641,4.00902,TRUE,0,1.103947386731437e-6
24101,322,79,78.7721,1.79947,2.00078,0.655888,1.94671,3.81077,4.0531,FALSE,12.7625,2.1743941434916255e-5
59536,355,277,-97.5142,15.2554,1.57198,2.06588,17.3593,0.717197,7.15624,TRUE,17.9887,5.482223650287822e-6
178209,175,220,79.3172,5.02349,2.4046,1.55302,5.46849,4.56898,0.294504,TRUE,9.7606,2.820025773530009e-5
169067,340,394,115.177,7.9321,0.615105,1.92365,11.2129,1.97905,1.0334700000000001,TRUE,102.714,3.2519001863230293e-6
72830,394,309,11.2451,19.9417,1.92365,2.07309,26.8165,1.0334700000000001,6.59353,TRUE,0,2.7649743279716e-6
184227,251,377,-114.281,21.1846,2.17766,0.751816,24.1336,3.74813,0.921036,TRUE,0,1.3773769255219732e-6
118500,63,398,-174.414,17.308,2.01899,1.57458,22.4339,4.52932,1.99835,TRUE,0,2.8646404055619653e-6
130415,309,173,-140.263,2.45057,2.07309,1.51741,3.40841,6.59353,6.17866,FALSE,12.0977,4.1074538367464846e-5
89551,439,140,-131.62,13.436,0.838168,1.20027,17.9635,3.79747,0.0231064,FALSE,12.166,1.554533669933942e-6
189759,136,140,-177.525,4.32368,1.87808,1.20027,5.46053,0.947638,0.0231064,FALSE,15.8746,1.705218568217709e-5
122618,247,189,-111.957,7.03437,1.26248,2.34756,7.76661,1.57093,3.25767,TRUE,54.5491,1.4471571449740574e-5
15046,58,32,-61.3824,1.46164,1.69359,1.66754,2.07049,0.0953265,1.1385,TRUE,15.7503,4.633420554673942e-5
26320,454,254,41.7497,2.56911,0.969905,1.33075,3.54906,3.02391,5.59263,FALSE,18.5147,1.617355066935375e-5
75169,171,242,63.3356,9.1768,2.37226,1.25847,10.7549,4.89694,0.76142,TRUE,0,8.493604616866096e-6
139306,430,254,73.7724,7.27873,0.855161,1.33075,7.34736,3.16252,5.59263,FALSE,0,5.848676093381248e-6
22595,353,251,74.1847,17.2565,0.942108,2.17766,17.325,0.898116,3.74813,TRUE,11.402,3.481536295021012e-6
156821,344,311,63.9511,16.5049,0.800883,1.56009,19.1806,3.0775,1.19625,TRUE,0,1.673724001827175e-6
40090,338,187,36.1507,17.0237,0.48081,1.01372,23.8976,1.48582,4.41156,TRUE,0,4.156301899701477e-7
169663,18,68,149.144,9.57246,1.84612,1.07278,11.704,5.82835,3.45158,TRUE,0,5.334644493007971e-6
52585,446,57,-111.397,14.8473,1.1571,1.56687,16.2448,2.96568,1.22803,TRUE,1.81577,3.501254262483378e-6
179463,169,325,-97.2502,7.20852,1.66194,1.40343,8.2259,4.23414,1.10366,TRUE,4.51323,1.0597032705406344e-5
29346,187,151,-100.152,4.23482,1.01372,2.26984,4.64463,4.41156,3.99399,FALSE,7.72784,2.080295381694881e-5
194740,293,157,170.846,2.09793,2.59383,2.53252,2.32669,3.85785,3.88314,FALSE,6.50218,1.0527971010764278e-4
170673,345,324,15.6459,3.14876,0.62956,1.60028,4.32798,0.6395,1.23541,TRUE,21.6584,9.913617911746318e-6
152928,136,441,-105.215,0.966448,1.87808,1.83109,0.980055,0.947638,0.017710299999999998,TRUE,26.5978,6.781930258318023e-5
155371,254,253,-59.154,1.37527,1.33075,1.5057,1.94739,5.59263,5.54037,FALSE,8.78191,3.319869565609521e-5
179762,89,135,91.964,6.44242,0.707871,0.487222,8.13226,1.99932,0.0374597,TRUE,16.4072,1.593353601826616e-6
159388,324,386,179.402,8.59006,1.60028,0.554403,10.5435,1.23541,2.08644,TRUE,16.4886,2.579128111431632e-6
92567,402,220,23.3089,9.10072,0.64215,1.55302,12.7979,0.716123,0.294504,TRUE,0,2.615755470797517e-6
169589,160,84,113.078,13.4263,2.32924,2.02414,18.9198,5.70532,3.84962,FALSE,0,6.539272734739064e-6
63647,85,171,117.941,11.3922,3.06446,2.37226,16.1362,3.97504,4.89694,TRUE,0,1.4162496417915849e-5
38544,425,141,101.089,3.45554,0.521493,0.499072,4.65923,0.00545791,1.4216,FALSE,38.9291,2.3445120011956832e-6
115352,340,105,-0.264193,4.29167,0.615105,1.05872,5.28589,1.97905,0.853946,FALSE,12.1328,5.113948777713673e-6
184260,286,70,-160.151,15.2496,2.28737,1.2516,21.2741,2.03132,2.50891,TRUE,0,3.312815877518142e-6
5038,398,423,0.521224,3.38522,1.57458,1.12442,4.2031,1.99835,0.686013,TRUE,24.1728,1.8073646122452567e-5
124642,77,82,-179.753,5.34806,1.59963,1.05156,6.62117,3.65316,0.986312,FALSE,30.1838,9.683861800216515e-6
48860,299,324,-121.221,7.79347,2.18004,1.60028,9.59493,4.94652,1.23541,TRUE,29.0728,1.1758862440210403e-5
107841,125,216,74.9296,12.5393,2.08132,1.55574,12.7499,1.10411,0.44834,TRUE,0,8.517264324076224e-6
163961,175,264,81.8462,15.8534,2.4046,2.01521,17.8775,4.56898,9.19799,TRUE,14.0832,7.573859332357934e-6
26910,222,412,-128.614,11.7683,1.08868,0.634269,15.4281,0.621773,0.00973199,TRUE,18.3714,1.4082712226265803e-6
103481,207,187,-56.6014,2.68625,1.33989,1.01372,3.79431,1.82161,4.41156,FALSE,15.1328,1.5768829528575745e-5
38270,279,271,72.7571,7.88471,1.53179,2.01715,8.10294,2.665,9.64526,FALSE,6.21836,1.4346081050253185e-5
126146,145,412,133.038,1.67488,0.418405,0.634269,2.30097,0.786478,0.00973199,TRUE,53.8374,4.264579658763246e-6
3711,191,447,-5.13627,2.04921,2.08683,1.37388,2.3917,2.13796,3.04581,FALSE,7.75831,4.563231333992238e-5
52036,257,242,-132.279,4.55388,2.53664,1.25847,6.11425,5.10715,0.76142,FALSE,25.2553,2.067193812461935e-5
137084,344,363,158.867,5.19562,0.800883,1.31235,5.64113,3.0775,2.10276,TRUE,77.3661,7.6350240559488e-6
118800,159,194,109.301,5.94828,1.83512,0.952134,8.30666,4.66913,3.13633,FALSE,4.8113,7.818719155624019e-6
184179,73,161,64.9422,14.3131,2.8281,2.81618,16.4255,4.64317,5.33414,TRUE,3.80468,1.5136971908079235e-5
47933,447,222,111.468,3.67348,1.37388,1.08868,5.15898,3.04581,0.621773,TRUE,30.8185,1.2062382383701252e-5
165808,100,285,20.5871,7.68836,0.735432,2.24744,10.7482,1.99522,1.34476,TRUE,25.3802,4.705388380429984e-6
171431,442,389,129.186,9.05445,1.03723,1.21783,12.6202,0.0883614,2.0327,TRUE,9.25586,3.3436432527939556e-6
109015,53,29,-168.639,11.0867,2.26283,2.01379,14.9265,4.52608,2.14292,FALSE,0,9.52711054368395e-6
74135,149,191,148.805,8.29756,2.86329,2.08683,10.1953,3.907,2.13796,FALSE,5.63429,1.815380724950181e-5
145631,298,146,-100.468,4.94585,0.995029,2.00477,5.40066,5.1608,1.97923,FALSE,0,1.528696609054602e-5
16865,34,49,9.93374,3.24633,2.26404,2.11431,4.33489,6.90964,5.52689,FALSE,22.4652,4.7010067437413955e-5
111188,239,192,-130.428,8.9111,2.72185,1.34531,11.8291,6.60166,2.73791,FALSE,3.13222,9.837280132130411e-6
64573,446,191,90.0588,2.63552,1.1571,2.08683,3.26546,2.96568,2.13796,FALSE,21.1405,3.2780147727115156e-5
116945,259,251,-173.816,2.08313,1.46661,2.17766,2.70837,3.17178,3.74813,FALSE,13.936,4.8725320995168216e-5
123905,109,182,79.3372,10.4454,0.949118,1.96792,11.3877,0.97694,3.93212,TRUE,8.5733,5.086770831798725e-6
205377,371,30,-24.8603,4.10411,1.05725,2.54249,4.68691,5.66327,6.31022,FALSE,39.7813,2.4055678146254842e-5
162687,37,67,158.035,4.66418,1.88734,2.54402,5.12139,0.271456,4.63756,FALSE,17.9446,3.9026224896915654e-5
204146,71,367,90.7544,7.95505,1.44569,0.592287,9.93181,0.0375723,0.795034,TRUE,16.5652,2.711019802393263e-6
116347,302,176,64.1473,19.978,1.90947,2.55333,23.1425,8.40987,7.13261,FALSE,0,4.1588846717872215e-6
120007,410,152,-0.811232,7.95239,0.371697,2.02065,9.73689,0.01826,1.64803,TRUE,127.061,2.462530189487948e-6
54069,1,95,-136.532,2.22431,0.667705,2.22673,3.04882,0.534559,1.62976,FALSE,22.564,2.126624031991892e-5
87443,315,313,83.4371,3.75421,2.16993,1.55479,4.33116,10.3304,7.58038,FALSE,20.8882,3.316808820494114e-5
89039,371,228,69.2194,21.9148,1.05725,1.10258,23.7234,5.66327,0.338641,TRUE,0,9.986678011447294e-7
121396,355,449,73.5791,4.81281,1.57198,1.67726,4.86735,0.717197,4.04424,TRUE,43.8113,2.263142382407007e-5
17591,49,68,172.966,14.8402,2.11431,1.07278,16.9521,5.52689,3.45158,TRUE,0,4.06196141183521e-6
11199,202,221,154.535,5.60855,1.93161,1.19522,6.46684,2.02615,1.30436,TRUE,6.94117,1.3738916060750735e-5
30425,204,384,-157.258,14.3512,1.25895,0.557479,20.1587,2.17792,1.27295,TRUE,5.17107,8.375335474788286e-7
157993,160,189,149.188,6.95308,2.32924,2.34756,8.51081,5.70532,3.25767,FALSE,5.24889,2.346902236093082e-5
139211,227,403,-122.621,4.4527,1.34559,0.870607,5.55931,1.31175,0.739885,TRUE,19.4398,8.67010789900552e-6
182326,418,324,-14.5538,8.28335,0.416824,1.60028,8.46872,1.4372,1.23541,TRUE,19.1153,2.8885664238584963e-6
91800,92,293,73.3902,10.2386,2.21385,2.59383,10.3789,2.57991,3.85785,TRUE,8.51163,1.7020411085683628e-5
2976,137,296,-138.008,1.6219,1.88054,2.14162,2.23732,2.21907,0.721778,FALSE,5.79051,6.511920267412695e-5
108742,273,20,82.8094,5.81445,1.6472,2.62577,6.656,12.2271,6.4381,FALSE,0,2.472142404154267e-5
69172,22,131,38.7278,18.877,1.64582,1.64201,26.3213,3.00058,0.750943,TRUE,3.67378,1.938344742039823e-6
33384,325,359,-95.8637,4.03147,1.40343,1.3117,4.6847,1.10366,2.82781,TRUE,12.11,1.6482945856017403e-5
136325,110,285,9.60233,5.82958,0.793235,2.24744,7.76573,1.45477,1.34476,TRUE,12.1649,8.705945540751311e-6
112789,73,54,-9.70102,6.10196,2.8281,2.12283,6.72551,4.64317,5.54569,FALSE,21.1864,3.3854839981670196e-5
38091,291,29,-113.442,13.5661,1.75412,2.01379,15.2615,0.696361,2.14292,TRUE,6.20407,7.265306089003033e-6
101327,3,18,168.252,8.16118,2.23449,1.84612,8.73942,10.3107,5.82835,FALSE,6.1005,1.6831161711396053e-5
183151,106,285,15.7701,4.80518,0.966679,2.24744,6.60834,1.18165,1.34476,TRUE,21.768,1.2540433624110984e-5
168552,300,194,11.9604,14.7087,1.24199,0.952134,19.8562,2.11144,3.13633,TRUE,13.6467,1.4439805900746483e-6
161706,350,293,-3.12342,7.18633,0.856806,2.59383,8.58583,1.152,3.85785,FALSE,8.01741,9.385278540529797e-6
182014,63,45,-170.661,10.4428,2.01899,1.86499,13.8917,4.52932,4.09431,FALSE,0,8.653873048741096e-6
70276,54,2,-125.353,7.82603,2.12283,1.51429,9.99218,5.54569,11.2801,FALSE,11.6185,1.0076185792221473e-5
84065,141,152,12.7512,8.61674,0.499072,2.02065,11.6835,1.4216,1.64803,TRUE,26.9345,2.71765726399792e-6
65068,72,17,-120.989,4.18799,0.812467,2.54829,5.13851,4.04826,5.02088,FALSE,16.5587,1.6768504332770047e-5
25021,156,42,-107.051,13.3843,1.60087,1.65002,13.6863,1.98611,1.96048,TRUE,0,6.251980941214008e-6
40681,125,114,101.688,6.67116,2.08132,1.6684,9.0239,1.10411,2.99795,TRUE,9.76551,1.3267567531717688e-5
133905,246,308,-75.0562,7.35911,0.717982,1.93637,10.1089,4.37336,6.51226,FALSE,0,4.278097755567253e-6
67554,5,38,160.658,10.1745,1.60997,1.9737,10.7392,6.75794,4.09113,FALSE,0,9.053924510868244e-6
6269,260,218,-52.3723,8.30574,1.56686,1.38041,11.6355,4.79202,6.43723,FALSE,52.6256,5.836719264277364e-6
195662,232,227,-160.601,1.29396,1.32529,1.34559,1.80217,0.867068,1.31175,FALSE,21.2314,2.988905681607774e-5
105621,282,100,-168.883,2.33005,1.23016,0.735432,3.13212,2.1733,1.99522,FALSE,21.8772,1.2696235256937264e-5
110763,375,394,108.164,11.0287,0.739681,1.92365,15.3501,2.83601,1.0334700000000001,TRUE,0,2.913602936530049e-6
4862,22,136,47.484,17.9361,1.64582,1.87808,24.0774,3.00058,0.947638,TRUE,6.4618,2.6107243865918533e-6
73887,175,6,103.502,4.76352,2.4046,1.58318,6.50217,4.56898,0.363548,FALSE,5.66731,2.247808356623903e-5
135292,23,152,67.8542,15.7067,1.4537,2.02065,17.3309,4.37158,1.64803,TRUE,0,4.980305256446726e-6
166054,163,260,93.5078,12.974,2.48688,1.56686,16.5848,5.11225,4.79202,FALSE,19.9369,7.289337506769381e-6
190582,182,326,78.0422,6.43704,1.96792,1.63793,6.87483,3.93212,1.34902,TRUE,6.06599,1.769798244152686e-5
13068,6,451,-116.821,3.38199,1.58318,1.3233,3.97311,0.363548,3.33022,FALSE,0,2.2974339336342012e-5
83643,380,371,-44.0064,5.36165,0.897464,1.05725,7.25855,1.3045,5.66327,FALSE,36.1534,4.929928872655135e-6
1244,390,389,177.803,2.93158,0.918978,1.21783,3.53783,0.696363,2.0327,TRUE,13.0284,1.40711472614556e-5
115666,184,55,-102.191,15.8215,1.09386,2.62349,16.8323,5.16545,4.37765,FALSE,6.75893,5.218801272404052e-6
191504,385,150,10.985,18.064,1.08795,1.81516,24.2597,2.36762,4.29109,TRUE,10.8188,1.6448395345138036e-6
20417,233,249,25.0904,5.7898,2.00135,1.52047,8.16435,1.67658,2.6571,FALSE,16.6789,1.3978907124244267e-5
84547,56,115,67.3792,9.18902,1.78471,2.23047,10.2109,5.02113,2.04891,FALSE,23.759,1.2066808420927585e-5
152700,112,201,104.307,13.0928,1.2982,1.20268,17.9459,0.00611093,0.883629,TRUE,30.9372,2.4182113041560806e-6
131955,229,317,-105.098,30.4986,1.37489,2.50369,30.9389,5.05353,13.3743,FALSE,0,1.5960697729664865e-6
161897,251,223,-32.1004,6.0853,2.17766,0.932138,7.55138,3.74813,1.66764,FALSE,30.0377,1.0181903561210134e-5
79931,271,263,-107.846,2.55882,2.01715,2.75451,2.65856,9.64526,7.18264,FALSE,2.56113,8.54277548187926e-5
170336,3,31,161.058,9.67969,2.23449,1.48641,10.153,10.3107,4.06742,FALSE,9.29108,1.0153121196956833e-5
119829,251,216,-75.927,3.82481,2.17766,1.55574,5.23322,3.74813,0.44834,FALSE,37.1312,2.6900494503621523e-5
173803,204,233,163.497,10.1763,1.25895,2.00135,10.2894,2.17792,1.67658,TRUE,0,7.5555707111545076e-6
75636,157,96,-78.5651,8.80722,2.53252,2.42462,11.8939,3.88314,0.0684013,TRUE,3.1208,1.647832035063385e-5
74056,192,190,-177.818,4.07123,1.34531,1.57965,5.12567,2.73791,3.29759,FALSE,22.5244,1.7257706823913443e-5
195453,51,17,-164.912,12.0616,0.928641,2.54829,16.5417,5.05122,5.02088,TRUE,0,4.446626569140932e-6
5525,152,350,153.32,4.88426,2.02065,0.856806,5.71125,1.64803,1.152,FALSE,10.4676,1.237282244443065e-5
49853,437,140,-113.059,13.1858,1.07266,1.20027,14.7777,0.335435,0.0231064,TRUE,0,2.713482173581564e-6
66712,441,41,-99.3216,6.84753,1.83109,1.61688,7.60543,0.017710299999999998,2.67068,FALSE,33.5801,1.4754022959869847e-5
162565,232,185,-12.8291,11.489,1.32529,2.0957,12.0583,0.867068,6.40531,TRUE,11.9334,7.437393872356275e-6
89488,85,185,71.9723,15.34,3.06446,2.0957,15.9236,3.97504,6.40531,FALSE,0,1.270902277618883e-5
24286,209,228,73.6479,1.62888,1.63418,1.10258,1.64796,0.354079,0.338641,TRUE,30.6179,3.06117016472416e-5
98454,136,421,-159.985,9.10814,1.87808,0.700186,12.7116,0.947638,0.898733,TRUE,30.1323,3.466158360121402e-6
319,325,148,111.941,3.5695,1.40343,1.30889,5.01901,1.10366,0.884979,TRUE,16.2532,1.525575402768063e-5
154163,109,87,-26.2601,5.81961,0.949118,1.61365,6.76665,0.97694,1.87931,FALSE,13.0249,8.569735733696096e-6
133098,263,264,72.0388,2.09926,2.75451,2.01521,2.1844,7.18264,9.19799,FALSE,7.4515,9.019498243243408e-5
127806,421,133,43.3712,2.36996,0.700186,1.10109,3.25003,0.898733,1.38857,TRUE,17.6504,1.050782950167536e-5
146258,385,339,-20.8977,3.91657,1.08795,0.444211,4.24021,2.36762,1.41906,TRUE,27.4769,4.8794207878946865e-6
58066,181,189,19.9732,2.05464,2.19468,2.34756,2.86684,4.39728,3.25767,FALSE,16.3354,7.64836583313603e-5
193219,274,276,0.314701,2.97996,1.58257,1.02744,3.69408,7.70517,10.2137,FALSE,24.2039,1.9484798670934775e-5
173202,80,312,-107.29,6.12982,1.84221,1.37693,6.28508,2.18003,8.26685,FALSE,1.72988,1.5751237570724563e-5
204229,313,374,158.914,7.20324,1.55479,1.72157,7.80902,7.58038,2.08305,FALSE,10.6792,1.2995124649276596e-5
116801,393,57,-114.537,8.36441,1.31808,1.56687,9.54262,0.00555365,1.22803,TRUE,16.1683,7.035811146463691e-6
119332,295,120,38.2863,13.4277,1.489,2.06116,18.7473,6.0049,2.52033,FALSE,0,4.344223734737198e-6
181553,2,273,-41.5768,1.6053,1.51429,1.6472,2.14168,11.2801,12.2271,FALSE,8.36228,4.067927768885492e-5
44477,70,322,-6.29468,6.4349,1.2516,2.00078,7.41718,2.50891,3.81077,TRUE,8.40631,1.276280953843115e-5
145744,172,348,49.7829,4.93908,1.02292,1.23506,6.54386,0.00428781,0.900689,TRUE,28.5449,7.392230297570265e-6
56845,173,150,-96.2107,2.77454,1.51741,1.81516,3.20789,6.17866,4.29109,FALSE,17.1204,3.794761874327821e-5
88341,272,275,156.788,1.49931,1.78619,1.13975,1.67415,10.9957,10.462,FALSE,15.7467,3.450421930672203e-5
57553,313,142,104.795,12.3281,1.55479,1.42327,16.9399,7.58038,0.452948,TRUE,0,3.969277899589385e-6
100233,82,67,-160.647,7.0726,1.05156,2.54402,9.85309,0.986312,4.63756,TRUE,12.8168,8.58596684200176e-6
86985,81,354,8.37413,9.19364,1.81544,1.02028,12.153,2.87148,1.92504,TRUE,0,4.954641071397375e-6
5119,6,242,44.0221,3.83696,1.58318,1.25847,5.24948,0.363548,0.76142,TRUE,9.08389,1.5766223142810075e-5
16700,335,386,152.338,3.09362,0.429591,0.554403,3.65722,0.861963,2.08644,TRUE,24.1004,2.8871202177443745e-6
184920,207,59,-134.102,25.4332,1.33989,1.29884,34.4763,1.82161,2.294,TRUE,0,1.2900441637767342e-7
21352,429,299,114.373,7.5242000000000004,1.22585,2.18004,10.6253,1.34542,4.94652,TRUE,0,7.700837093909662e-6
146404,44,371,118.729,1.55573,1.61248,1.05725,2.2038,6.76859,5.66327,FALSE,14.4391,2.7651598353250973e-5
132737,230,221,-172.626,6.00846,1.57041,1.19522,7.88076,1.25456,1.30436,FALSE,6.27491,9.021871329307633e-6
120333,91,96,7.65793,10.1021,0.695919,2.42462,13.2897,0.963632,0.0684013,FALSE,0,4.2211785247608126e-6
101477,150,115,-93.7616,3.50588,1.81516,2.23047,4.17387,4.29109,2.04891,FALSE,22.6243,4.170114485579656e-5
